source_year,workbook_name,sheet_name,chapter,likely_table_title,topic,geography_level_candidate,is_index_sheet,likely_analytical_table,max_rows,max_columns,probable_header_row,probable_data_start_row,region_candidate_count,total_keyword_hits,source_keyword_hits,detected_years,normalized_match_title
2022,2022-Chapter-IV-Health-Activities.xlsx,29,Health Activities,"Surgical Interventions at MoH Hospitals by Health Region and Hospital Sections, 2022G.",Capacity | Activity,Health Region,NO,YES,40,61,7,8,18,4,0,,"surgical interventions at moh hospitals by health region and hospital sections, g"
2022,2022-Chapter-IV-Health-Activities.xlsx,30,Health Activities,"Surgical Interventions at Other Governmental Sector Hospitals by Section, 2022G",Capacity | Activity,Unknown / National / Other,NO,YES,130,59,7,8,6,4,0,,"surgical interventions at other governmental sector hospitals by section, g"
2022,2022-Chapter-IV-Health-Activities.xlsx,4-32,Health Activities,"Surgical Interventions in the Private Sector by Health Region and Hospital Sections, 2020G.",Capacity | Activity,Health Region,NO,YES,85,61,7,8,20,4,0,,"surgical interventions in the private sector by health region and hospital sections, g"
2022,2022-Chapter-IV-Health-Activities.xlsx,32ملغى,Health Activities,جراحات اليوم الواحد بوزارة الصحة حسب المنطقة الصحية لعام 2020م.,Activity,Health Region,NO,YES,35,29,4,6,18,2,2,,جراحات اليوم الواحد بوزارة الصحة المنطقة الصحية م
2022,2022-Chapter-IV-Health-Activities.xlsx,31,Health Activities,"Main Activities and Services at King Khaled Eye Specialist Hospital, in the last Five Years",Capacity | Activity,Unknown / National / Other,NO,YES,24,9,14,15,1,4,0,,"main activities and services at king khaled eye specialist hospital, in the last five years"
2022,2022-Chapter-IV-Health-Activities.xlsx,32,Health Activities,"Cases of Malignant Tumours Registered at King Faisal Specialist Hospital and Research Center by Site and Sex, 2022G.",Capacity,Unknown / National / Other,NO,YES,26,15,8,9,4,2,2,,"cases of malignant tumours registered at king faisal specialist hospital and research center by site and sex, g"
2022,2022-Chapter-IV-Health-Activities.xlsx,33,Health Activities,"Cases of Tumours among Children Referred to King Faisal Specialist Hospital by Site, 2022G.",Capacity,Unknown / National / Other,NO,YES,21,9,5,6,2,2,2,,"cases of tumours among children referred to king faisal specialist hospital by site, g"
2022,2022-Chapter-IV-Health-Activities.xlsx,34,Health Activities,"Renal Dialysis Centers and Patients by Health Sectors, 2021G.",Other,Unknown / National / Other,NO,YES,14,6,4,5,0,2,0,,"renal dialysis centers and patients by health sectors, g"
2022,2022-Chapter-IV-Health-Activities.xlsx,35,Health Activities,"Haemodialysis Patients by Health Sector , Sex and Nationality, 2021G.",Capacity,Unknown / National / Other,NO,YES,27,11,10,,0,2,0,,"haemodialysis patients by health sector , sex and nationality, g"
2022,2022-Chapter-IV-Health-Activities.xlsx,36,Health Activities,المنطقة الصحية,Other,Health Region,NO,YES,29,11,7,8,19,4,0,,المنطقة الصحية
2022,2022-Chapter-IV-Health-Activities.xlsx,37,Health Activities,"Post-Amputation Encounters to Medical Rehabilitation Centers & Departments at MoH Facilities by Sex, Nationality and Cause of Injury, 2022G.",Other,Unknown / National / Other,NO,YES,13,28,12,,0,4,0,,"post-amputation encounters to medical rehabilitation centers & departments at moh facilities by sex, nationality and cause of injury, g"
2022,2022-Chapter-IV-Health-Activities.xlsx,38,Health Activities,King Faisal Specialist Hospital,Capacity,Unknown / National / Other,NO,YES,61,49,5,6,1,4,1,,king faisal specialist hospital
2022,2022-Chapter-IV-Health-Activities.xlsx,39,Health Activities,Table 4-39,Workforce,Unknown / National / Other,NO,YES,22,30,7,8,0,3,2,2022,-
2022,2022-Chapter-IV-Health-Activities.xlsx,40,Health Activities,الفحوص المخبرية وعدد مرضى الفحوص الشعاعية بمستشفيات وزارة الصحة حسب المنطقة الصحية عام 2022م.,Capacity,Health Region,NO,YES,32,30,4,5,18,2,0,,الفحوص المخبرية وعدد مرضى الفحوص الشعاعية بمستشفيات وزارة الصحة المنطقة الصحية م
2022,2022-Chapter-IV-Health-Activities.xlsx,41,Health Activities,"Laboratory investigations at MoH Hospitals by Health Region and Type of investigations, 2022G.",Capacity,Health Region,NO,YES,106,41,4,8,18,3,0,,"laboratory investigations at moh hospitals by health region and type of investigations, g"
2022,2022-Chapter-IV-Health-Activities.xlsx,42,Health Activities,"Laboratory Investigations and Number of Radiology & Physiotherapy patients at MoH Facilities, in the last Five Years",Activity,Unknown / National / Other,NO,YES,20,12,4,5,0,0,0,,"laboratory investigations and number of radiology & physiotherapy patients at moh facilities, in the last five years"
2022,2022-Chapter-IV-Health-Activities.xlsx,43,Health Activities,King Faisal Specialist Hospital,Capacity,Unknown / National / Other,NO,YES,15,10,15,,0,2,0,,king faisal specialist hospital
2022,2022-Chapter-IV-Health-Activities.xlsx,4.50,Health Activities,"Laboratory Investigations and Radiology patients in the Private Sector by Health Region, 2021G.",Other,Health Region,NO,YES,32,5,4,5,18,2,0,,"laboratory investigations and radiology patients in the private sector by health region, g"
2022,2022-Chapter-IV-Health-Activities.xlsx,44,Health Activities,أعداد العينات والاختبارات التي أجريت بمراكز مراقبة السموم والكيمياء الطبية الشرعية بوزارة الصحة حسب المنطقة الصحية لعام 2022م.,Other,Health Region,NO,YES,17,27,4,5,12,3,0,,أعداد العينات والاختبارات التي أجريت بمراكز مراقبة السموم والكيمياء الطبية الشرعية بوزارة الصحة المنطقة الصحية م
2022,2022-Chapter-IV-Health-Activities.xlsx,45,Health Activities,أنشطة بنوك الدم بوزارة الصحة حسب المنطقة الصحية عام 2022م.,Activity,Health Region,NO,YES,31,37,4,5,18,3,0,,أنشطة بنوك الدم بوزارة الصحة المنطقة الصحية م
2022,2022-Chapter-IV-Health-Activities.xlsx,46,Health Activities,Table 4-46,Activity,Unknown / National / Other,NO,YES,18,23,4,5,0,0,0,,-
2022,2022-Chapter-IV-Health-Activities.xlsx,47,Health Activities,King Faisal Specialist Hospital,Capacity | Activity,Unknown / National / Other,NO,YES,48,12,13,,0,2,0,,king faisal specialist hospital
2022,2022-Chapter-IV-Health-Activities.xlsx,48,Health Activities,الحالات المعروضة على مراكز الطب الشرعي بوزارة الصحة حسب المنطقة الصحية وطبيعة الفحص الطبي الشرعي لعام 2022,Other,Health Region,NO,YES,28,8,4,5,18,6,0,2022,الحالات المعروضة على مراكز الطب الشرعي بوزارة الصحة المنطقة الصحية وطبيعة الفحص الطبي الشرعي
2022,2022-Chapter-IV-Health-Activities.xlsx,49,Health Activities,Number of Medico Legal Committees and Number of Referred Medical Malpractice Cases by Health Region in 2022G.,Other,Health Region,NO,YES,24,43,4,6,17,4,0,,number of medico legal committees and number of referred medical malpractice cases by health region in g
2022,2022-Chapter-IV-Health-Activities.xlsx,50,Health Activities,"Distribution of Resolutions of Medical Malpractice Death Cases Issued by the Medico Legal Committees according to Convictions, 2022G.",Other,Health Region,NO,YES,23,14,4,5,17,3,0,,"distribution of resolutions of medical malpractice death cases issued by the medico legal committees according to convictions, g"
2022,2022-Chapter-IV-Health-Activities.xlsx,51,Health Activities,الحالات التي تمت إحالتها إلى المستشفيات الحكومية العامة أو التخصصية حسب المنطقة المحيلة والمستقبلة عام 2022م.,Capacity,Health Cluster,NO,YES,31,48,5,6,44,4,1,,الحالات التي تمت إحالتها إلى المستشفيات الحكومية ا ة أو التخصصية المنطقة المحيلة والمستقبلة م
2022,2022-Chapter-IV-Health-Activities.xlsx,52,Health Activities,Table 4-52,Activity,Unknown / National / Other,NO,YES,26,21,4,5,0,4,0,,-
2022,2022-Chapter-IV-Health-Activities.xlsx,53,Health Activities,"Cases Referred to Social Service Departements at MOH Hospitals, According to Cause of Social Investigation and Sex, 2022G.",Capacity | Activity,Unknown / National / Other,NO,YES,12,5,4,5,0,1,0,,"cases referred to social service departements at moh hospitals, according to cause of social investigation and sex, g"
2022,2022-Chapter-IV-Health-Activities.xlsx,54,Health Activities,عدد الوجبات التقريبي لمستحقي التغذية في مستشفيات وزارة الصحة حسب المنطقة الصحية لعام 2022م.,Capacity | Workforce,Health Region,NO,YES,28,11,4,5,18,4,1,,عدد الوجبات التقريبي لمستحقي التغذية في مستشفيات وزارة الصحة المنطقة الصحية م
2022,2022-Chapter-IV-Health-Activities.xlsx,55,Health Activities,عدد المستشفيات المنفذة لبرنامج الرعاية الصحية المنزلية بوزارة الصحة والعاملين وعدد المستفيدين حسب المنطقة الصحية لعام 2022م,Capacity,Health Region,NO,YES,27,13,4,5,18,2,0,2022,عدد المستشفيات المنفذة لبرنامج الرعاية الصحية المنزلية بوزارة الصحة وا لين وعدد المستفيدين المنطقة الصحية م
2022,2022-Chapter-IV-Health-Activities.xlsx,56,Health Activities,Table 4-56,Other,Unknown / National / Other,NO,YES,16,15,4,5,0,0,0,,-
2022,2022-Chapter-IV-Health-Activities.xlsx,57,Health Activities,Health Call Center 937,Other,Unknown / National / Other,NO,YES,53,6,15,16,0,0,2,,health call center
2022,2022-Chapter-IV-Health-Activities.xlsx,58,Health Activities,"Resources and Activities of Telemedicine at MoH by Health Regions, 2022G",Capacity | Activity,Health Region,NO,YES,29,9,6,7,19,3,1,,"resources and activities of telemedicine at moh by health regions, g"
2022,2022-Chapter-IV-Health-Activities.xlsx,59,Health Activities,"School Health Services by Type of Service and Health Region, 2022G",Other,Health Region,NO,YES,27,6,6,7,19,2,0,,"school health services by type of service and health region, g"
2022,2022-Chapter-IV-Health-Activities.xlsx,مؤشرات أداء الصحة,Health Activities,,Other,Unknown / National / Other,NO,NO,1,1,,,0,0,0,,
2022,2022-Chapter-IV-Health-Activities.xlsx,fig1,Health Activities,العيادات الخارجية – متوسط وقت الانتظار للموعد (بالايام),Activity,Unknown / National / Other,NO,YES,45,26,15,16,0,0,0,2022,العيادات الخارجية - متوسط وقت الانتظار للموعد بالايام
2022,2022-Chapter-IV-Health-Activities.xlsx,fig2,Health Activities,قسم الطوارئ – نسبة المرضى الذين انهيت اجراءاتهم خلال 4 ساعات,Activity,Unknown / National / Other,NO,YES,42,26,8,9,0,0,0,2022,قسم الطوارئ - نسبة المرضى الذين انهيت اجراءاتهم خلال ساعات
2022,2022-Chapter-IV-Health-Activities.xlsx,fig3,Health Activities,متوسط مدة الإقامة للمرضى داخل المستشفى (بالأيام),Capacity,Unknown / National / Other,NO,YES,46,27,7,8,0,0,0,2022,متوسط مدة الإقامة للمرضى داخل المستشفى بالأيام
2022,2022-Chapter-IV-Health-Activities.xlsx,fig4,Health Activities,Critical Care Average Length of Stay (in days),Other,Unknown / National / Other,NO,YES,44,26,5,6,0,0,0,2022,critical care average length of stay in days
2022,2022-Chapter-IV-Health-Activities.xlsx,fig5,Health Activities,غرفة العمليات – متوسط وقت انتظار الجراحة (بالأيام),Activity,Unknown / National / Other,NO,YES,48,26,6,7,0,0,0,2022,غرفة العمليات - متوسط وقت انتظار الجراحة بالأيام
2022,2022-Chapter-IV-Health-Activities.xlsx,fig6,Health Activities,Radiology Machines Utilization Rate (%),Other,Unknown / National / Other,NO,YES,45,29,8,9,0,0,0,2022,radiology machines utilization rate %
2022,2022-Chapter-IV-Health-Activities.xlsx,fig7,Health Activities,الفترة الزمنية بين طلب وإجراء أشعة الرنين المغناطيسي والتصوير المقطعي (بالساعات),Other,Unknown / National / Other,NO,YES,54,26,8,,0,0,0,2022,الفترة الزمنية بين طلب وإجراء أشعة الرنين المغناطيسي والتصوير المقطعي بالساعات
2021,Statistical-Yearbook-2021-Chapter-I-Health-Indicators.xlsx,فهرس الباب الأول,Health Indicators,"Incidence Rate of Some Immunization Targeted Diseases (per 100,000 population) in the Last Five Years.",Population | Capacity,Health Region,YES,NO,24,38,2,3,0,0,2,2021,"incidence rate of some immunization targeted diseases per , population in the last five years"
