workbook_name,sheet_name,row_number,column_number,region_candidate
Statistical-Yearbook-2023.xlsx,28,33,6,القصيم
Statistical-Yearbook-2023.xlsx,28,33,9,الشرقية
Statistical-Yearbook-2023.xlsx,28,33,11,Eastern
Statistical-Yearbook-2023.xlsx,28,34,9,Eastern
Statistical-Yearbook-2023.xlsx,29,4,3,الرياض
Statistical-Yearbook-2023.xlsx,29,4,5,Riyadh
Statistical-Yearbook-2023.xlsx,29,4,8,Makkah
Statistical-Yearbook-2023.xlsx,29,5,3,Riyadh
Statistical-Yearbook-2023.xlsx,29,30,3,المدينة المنورة
Statistical-Yearbook-2023.xlsx,29,30,6,القصيم
Statistical-Yearbook-2023.xlsx,29,30,9,الشرقية
Statistical-Yearbook-2023.xlsx,29,30,11,Eastern
Statistical-Yearbook-2023.xlsx,29,31,9,Eastern
Statistical-Yearbook-2023.xlsx,31,34,9,وزارة الرياضة
Statistical-Yearbook-2023.xlsx,34,7,1,الرياض
Statistical-Yearbook-2023.xlsx,34,7,11,Riyadh
Statistical-Yearbook-2023.xlsx,34,11,1,المدينة المنورة
Statistical-Yearbook-2023.xlsx,34,12,1,القصيم
Statistical-Yearbook-2023.xlsx,34,13,1,الشرقية
Statistical-Yearbook-2023.xlsx,34,13,11,Eastern
Statistical-Yearbook-2023.xlsx,34,16,1,عسير
Statistical-Yearbook-2023.xlsx,34,18,1,تبوك
Statistical-Yearbook-2023.xlsx,34,19,1,حائل
Statistical-Yearbook-2023.xlsx,34,20,1,الحدود الشمالية
Statistical-Yearbook-2023.xlsx,34,20,11,Northern Borders
Statistical-Yearbook-2023.xlsx,34,21,1,جازان
Statistical-Yearbook-2023.xlsx,34,21,11,Jazan
Statistical-Yearbook-2023.xlsx,34,22,1,نجران
Statistical-Yearbook-2023.xlsx,34,22,11,Najran
Statistical-Yearbook-2023.xlsx,34,23,1,الباحة
Statistical-Yearbook-2023.xlsx,34,23,11,Al-Baha
Statistical-Yearbook-2023.xlsx,34,24,1,الجوف
Statistical-Yearbook-2023.xlsx,34,24,11,Al-jouf
Statistical-Yearbook-2023.xlsx,35,7,1,الرياض
Statistical-Yearbook-2023.xlsx,35,7,20,Riyadh
Statistical-Yearbook-2023.xlsx,35,11,1,المدينة المنورة
Statistical-Yearbook-2023.xlsx,35,12,1,القصيم
Statistical-Yearbook-2023.xlsx,35,13,1,الشرقية
Statistical-Yearbook-2023.xlsx,35,13,20,Eastern
Statistical-Yearbook-2023.xlsx,35,16,1,عسير
Statistical-Yearbook-2023.xlsx,35,18,1,تبوك
Statistical-Yearbook-2023.xlsx,35,19,1,حائل
Statistical-Yearbook-2023.xlsx,35,20,1,الحدود الشمالية
Statistical-Yearbook-2023.xlsx,35,20,20,Northern Borders
Statistical-Yearbook-2023.xlsx,35,21,1,جازان
Statistical-Yearbook-2023.xlsx,35,21,20,Jazan
Statistical-Yearbook-2023.xlsx,35,22,1,نجران
Statistical-Yearbook-2023.xlsx,35,22,20,Najran
Statistical-Yearbook-2023.xlsx,35,23,1,الباحة
Statistical-Yearbook-2023.xlsx,35,23,20,Al-Baha
Statistical-Yearbook-2023.xlsx,35,24,1,الجوف
Statistical-Yearbook-2023.xlsx,35,24,20,Al-jouf
Statistical-Yearbook-2023.xlsx,36,5,1,الرياض
Statistical-Yearbook-2023.xlsx,36,5,38,Riyadh
Statistical-Yearbook-2023.xlsx,36,9,1,المدينة المنورة
Statistical-Yearbook-2023.xlsx,36,10,1,القصيم
Statistical-Yearbook-2023.xlsx,36,11,1,الشرقية
Statistical-Yearbook-2023.xlsx,36,11,38,Eastern
Statistical-Yearbook-2023.xlsx,36,14,1,عسير
Statistical-Yearbook-2023.xlsx,36,15,1,تبوك
Statistical-Yearbook-2023.xlsx,36,16,1,حائل
Statistical-Yearbook-2023.xlsx,36,17,1,جازان
Statistical-Yearbook-2023.xlsx,36,17,38,Jazan
Statistical-Yearbook-2023.xlsx,36,18,1,نجران
Statistical-Yearbook-2023.xlsx,36,18,38,Najran
Statistical-Yearbook-2023.xlsx,36,19,1,الجوف
Statistical-Yearbook-2023.xlsx,36,19,38,Al-jouf
Statistical-Yearbook-2023.xlsx,37,5,1,الرياض
Statistical-Yearbook-2023.xlsx,37,5,32,Riyadh
Statistical-Yearbook-2023.xlsx,37,9,1,المدينة المنورة
Statistical-Yearbook-2023.xlsx,37,10,1,الشرقية
Statistical-Yearbook-2023.xlsx,37,10,32,Eastern
Statistical-Yearbook-2023.xlsx,37,13,1,عسير
Statistical-Yearbook-2023.xlsx,37,15,1,تبوك
Statistical-Yearbook-2023.xlsx,39,4,3,الرياض
Statistical-Yearbook-2023.xlsx,39,4,5,Riyadh
Statistical-Yearbook-2023.xlsx,39,4,8,Makkah
Statistical-Yearbook-2023.xlsx,39,5,3,Riyadh
Statistical-Yearbook-2023.xlsx,39,33,3,المدينة المنورة
Statistical-Yearbook-2023.xlsx,39,33,6,القصيم
Statistical-Yearbook-2023.xlsx,39,33,9,الشرقية
Statistical-Yearbook-2023.xlsx,39,33,11,Eastern
Statistical-Yearbook-2023.xlsx,39,34,9,Eastern
Statistical-Yearbook-2023.xlsx,40,4,3,الرياض
Statistical-Yearbook-2023.xlsx,40,4,5,Riyadh
Statistical-Yearbook-2023.xlsx,40,4,8,Makkah
Statistical-Yearbook-2023.xlsx,40,5,3,Riyadh
Statistical-Yearbook-2023.xlsx,40,33,3,المدينة المنورة
Statistical-Yearbook-2023.xlsx,40,33,6,القصيم
Statistical-Yearbook-2023.xlsx,40,33,9,الشرقية
Statistical-Yearbook-2023.xlsx,40,33,11,Eastern
Statistical-Yearbook-2023.xlsx,40,34,9,Eastern
Statistical-Yearbook-2023.xlsx,41,4,3,الرياض
Statistical-Yearbook-2023.xlsx,41,4,5,Riyadh
Statistical-Yearbook-2023.xlsx,41,4,8,Makkah
Statistical-Yearbook-2023.xlsx,41,5,3,Riyadh
Statistical-Yearbook-2023.xlsx,41,33,3,المدينة المنورة
Statistical-Yearbook-2023.xlsx,41,33,6,القصيم
Statistical-Yearbook-2023.xlsx,41,33,9,الشرقية
Statistical-Yearbook-2023.xlsx,41,33,11,Eastern
Statistical-Yearbook-2023.xlsx,41,34,9,Eastern
Statistical-Yearbook-2023.xlsx,42,4,2,الرياض
Statistical-Yearbook-2023.xlsx,42,4,18,المدينة المنورة
Statistical-Yearbook-2023.xlsx,42,4,22,القصيم
Statistical-Yearbook-2023.xlsx,42,4,26,الشرقية
Statistical-Yearbook-2023.xlsx,42,5,2,Riyadh
Statistical-Yearbook-2023.xlsx,42,5,26,Eastern
Statistical-Yearbook-2023.xlsx,46,6,1,الرياض
Statistical-Yearbook-2023.xlsx,46,6,3,Riyadh
Statistical-Yearbook-2023.xlsx,46,10,1,المدينة المنورة
Statistical-Yearbook-2023.xlsx,46,11,1,القصيم
Statistical-Yearbook-2023.xlsx,46,12,1,الشرقية
Statistical-Yearbook-2023.xlsx,46,12,3,Eastern
Statistical-Yearbook-2023.xlsx,46,15,1,عسير
Statistical-Yearbook-2023.xlsx,46,17,1,تبوك
Statistical-Yearbook-2023.xlsx,46,18,1,حائل
Statistical-Yearbook-2023.xlsx,46,19,1,الحدود الشمالية
Statistical-Yearbook-2023.xlsx,46,19,3,Northern Borders
Statistical-Yearbook-2023.xlsx,46,20,1,جازان
Statistical-Yearbook-2023.xlsx,46,20,3,Jazan
Statistical-Yearbook-2023.xlsx,46,21,1,نجران
Statistical-Yearbook-2023.xlsx,46,21,3,Najran
Statistical-Yearbook-2023.xlsx,46,22,1,الباحة
Statistical-Yearbook-2023.xlsx,46,22,3,Al-Baha
Statistical-Yearbook-2023.xlsx,46,23,1,الجوف
Statistical-Yearbook-2023.xlsx,46,23,3,Al-jouf
Statistical-Yearbook-2023.xlsx,47,16,1,الرياض
Statistical-Yearbook-2023.xlsx,47,16,3,Riyadh
Statistical-Yearbook-2023.xlsx,47,18,1,القصيم
Statistical-Yearbook-2023.xlsx,47,19,1,الشرقية
Statistical-Yearbook-2023.xlsx,47,19,3,Eastern
Statistical-Yearbook-2023.xlsx,47,22,1,تبوك
Statistical-Yearbook-2023.xlsx,47,23,1,حائل
Statistical-Yearbook-2023.xlsx,47,24,1,الحدود الشمالية
Statistical-Yearbook-2023.xlsx,47,24,3,Northern Borders
Statistical-Yearbook-2023.xlsx,47,25,1,جازان
Statistical-Yearbook-2023.xlsx,47,25,3,Jazan
Statistical-Yearbook-2023.xlsx,47,26,1,الباحة
Statistical-Yearbook-2023.xlsx,47,26,3,Al-Baha
Statistical-Yearbook-2023.xlsx,49,21,1,جامعة القصيم
Statistical-Yearbook-2023.xlsx,49,26,1,جامعة تبوك
Statistical-Yearbook-2023.xlsx,49,27,1,جامعة حائل
Statistical-Yearbook-2023.xlsx,49,27,7,Hail University
Statistical-Yearbook-2023.xlsx,49,28,1,جامعة الحدود الشمالية
Statistical-Yearbook-2023.xlsx,49,28,7,Northern Borders Border University
Statistical-Yearbook-2023.xlsx,49,29,1,جامعة جازان
Statistical-Yearbook-2023.xlsx,49,29,7,Jazan University
Statistical-Yearbook-2023.xlsx,49,30,1,جامعة نجران
Statistical-Yearbook-2023.xlsx,49,30,7,Najran University
Statistical-Yearbook-2023.xlsx,49,31,1,جامعة الجوف
Statistical-Yearbook-2023.xlsx,49,31,7,Al-Jouf University
Statistical-Yearbook-2023.xlsx,50,19,1,جامعة القصيم
Statistical-Yearbook-2023.xlsx,50,23,1,جامعة تبوك
Statistical-Yearbook-2023.xlsx,50,24,1,جامعة حائل
Statistical-Yearbook-2023.xlsx,50,24,7,Hail University
Statistical-Yearbook-2023.xlsx,50,25,1,جامعة الحدود الشمالية
Statistical-Yearbook-2023.xlsx,50,25,7,Northern Borders Border University
Statistical-Yearbook-2023.xlsx,50,26,1,جامعة جازان
Statistical-Yearbook-2023.xlsx,50,26,7,Jazan University
Statistical-Yearbook-2023.xlsx,50,27,1,جامعة الجوف
Statistical-Yearbook-2023.xlsx,50,27,7,Al-Jouf University
Statistical-Yearbook-2023.xlsx,50,36,1,جامعة القصيم
Statistical-Yearbook-2023.xlsx,50,40,1,جامعة حائل
Statistical-Yearbook-2023.xlsx,50,40,7,Hail University
Statistical-Yearbook-2023.xlsx,51,5,1,الرياض
Statistical-Yearbook-2023.xlsx,51,5,6,Riyadh
Statistical-Yearbook-2023.xlsx,52,5,1,الرياض
Statistical-Yearbook-2023.xlsx,52,5,6,Riyadh
Statistical-Yearbook-2023.xlsx,52,9,3,مستشفى الملك خالد الجامعي بالرياض
Statistical-Yearbook-2023.xlsx,52,9,4,King Khalid University Hospital - Riyadh
Statistical-Yearbook-2023.xlsx,52,10,3,مستشفى الملك عبدالله بن عبدالعزيز بجامعة الأميرة نورة- الرياض
Statistical-Yearbook-2023.xlsx,52,10,4,King Abdullah Bin Abdulaziz University Hospital - Riyadh
Statistical-Yearbook-2023.xlsx,52,11,4,Security Forces Hospital- Riyadh
Statistical-Yearbook-2023.xlsx,52,12,3,مستشفى الملك عبد العزيز الجامعي - الرياض
Statistical-Yearbook-2023.xlsx,52,12,4,King Abdulaziz University Hospital - Riyadh
Statistical-Yearbook-2023.xlsx,52,13,3,مستشفى الأمن المركزي -الرياض
Statistical-Yearbook-2023.xlsx,52,13,4,Central Security Hospital  - Riyadh
Statistical-Yearbook-2023.xlsx,52,14,3,مدينة الملك عبد العزيز الطبية -الرياض
Statistical-Yearbook-2023.xlsx,52,14,4,King Abdulaziz Medical City- Riyadh
Statistical-Yearbook-2023.xlsx,52,15,4,Security Forces Hospital-Makkah
Statistical-Yearbook-2023.xlsx,52,25,1,المدينة المنورة
Statistical-Yearbook-2023.xlsx,52,25,6,Madinah
Statistical-Yearbook-2023.xlsx,52,27,4,Prince Sultan Military -Madinah
Statistical-Yearbook-2023.xlsx,52,29,1,القصيم
Statistical-Yearbook-2023.xlsx,52,30,1,الشرقية
Statistical-Yearbook-2023.xlsx,52,30,6,Eastern Region
Statistical-Yearbook-2023.xlsx,52,39,4,Northern Borders Area Armed Forces Hospital - Hafr Al Batin
Statistical-Yearbook-2023.xlsx,52,40,1,عسير
Statistical-Yearbook-2023.xlsx,53,5,1,الرياض
Statistical-Yearbook-2023.xlsx,53,5,3,مستشفى رعاية الرياض
Statistical-Yearbook-2023.xlsx,53,5,4,Riyadh Care Hospital
Statistical-Yearbook-2023.xlsx,53,5,6,Riyadh
Statistical-Yearbook-2023.xlsx,53,15,4,Riyadh National Hospital
Statistical-Yearbook-2023.xlsx,53,31,4,Rabiah Hospital - Riyadh
Statistical-Yearbook-2023.xlsx,53,34,3,مستشفى عبيد التخصصي بالرياض
Statistical-Yearbook-2023.xlsx,53,38,3,مستشفى المواساة بالرياض
Statistical-Yearbook-2023.xlsx,3-2,6,1,الرياض
Statistical-Yearbook-2023.xlsx,3-2,6,30,Riyadh
Statistical-Yearbook-2023.xlsx,3-2,10,1,المدينة المنورة
Statistical-Yearbook-2023.xlsx,3-2,11,1,القصيم
Statistical-Yearbook-2023.xlsx,3-2,12,1,الشرقية
Statistical-Yearbook-2023.xlsx,3-2,12,30,Eastern
Statistical-Yearbook-2023.xlsx,3-2,15,1,عسير
Statistical-Yearbook-2023.xlsx,3-2,17,1,تبوك
Statistical-Yearbook-2023.xlsx,3-2,18,1,حائل
Statistical-Yearbook-2023.xlsx,3-2,19,1,الحدود الشمالية
Statistical-Yearbook-2023.xlsx,3-2,19,30,Northern Borders
Statistical-Yearbook-2023.xlsx,3-2,20,1,جازان
Statistical-Yearbook-2023.xlsx,3-2,20,30,Jazan
Statistical-Yearbook-2023.xlsx,3-2,21,1,نجران
Statistical-Yearbook-2023.xlsx,3-2,21,30,Najran
Statistical-Yearbook-2023.xlsx,3-2,22,1,الباحة
Statistical-Yearbook-2023.xlsx,3-2,22,30,Al-Bahah
Statistical-Yearbook-2023.xlsx,3-2,23,1,الجوف
Statistical-Yearbook-2023.xlsx,3-2,23,30,Al-Jouf
Statistical-Yearbook-2023.xlsx,3-2تكملة,6,1,الرياض
Statistical-Yearbook-2023.xlsx,3-2تكملة,6,36,Riyadh
Statistical-Yearbook-2023.xlsx,3-2تكملة,10,1,المدينة المنورة
Statistical-Yearbook-2023.xlsx,3-2تكملة,11,1,القصيم
Statistical-Yearbook-2023.xlsx,3-2تكملة,12,1,الشرقية
Statistical-Yearbook-2023.xlsx,3-2تكملة,12,36,Eastern
Statistical-Yearbook-2023.xlsx,3-2تكملة,15,1,عسير
Statistical-Yearbook-2023.xlsx,3-2تكملة,17,1,تبوك
Statistical-Yearbook-2023.xlsx,3-2تكملة,18,1,حائل
Statistical-Yearbook-2023.xlsx,3-2تكملة,19,1,الحدود الشمالية
Statistical-Yearbook-2023.xlsx,3-2تكملة,19,36,Northern Borders
Statistical-Yearbook-2023.xlsx,3-2تكملة,20,1,جازان
Statistical-Yearbook-2023.xlsx,3-2تكملة,20,36,Jazan
Statistical-Yearbook-2023.xlsx,3-2تكملة,21,1,نجران
Statistical-Yearbook-2023.xlsx,3-2تكملة,21,36,Najran
Statistical-Yearbook-2023.xlsx,3-2تكملة,22,1,الباحة
Statistical-Yearbook-2023.xlsx,3-2تكملة,22,36,Al-Bahah
Statistical-Yearbook-2023.xlsx,3-2تكملة,23,1,الجوف
Statistical-Yearbook-2023.xlsx,3-2تكملة,23,36,Al-Jouf
Statistical-Yearbook-2023.xlsx,3-7,8,1,الرياض
Statistical-Yearbook-2023.xlsx,3-7,8,17,Riyadh
Statistical-Yearbook-2023.xlsx,3-7,12,1,المدينة المنورة
Statistical-Yearbook-2023.xlsx,3-7,13,1,القصيم
Statistical-Yearbook-2023.xlsx,3-7,14,1,الشرقية
Statistical-Yearbook-2023.xlsx,3-7,14,17,Eastern
Statistical-Yearbook-2023.xlsx,3-7,17,1,عسير
Statistical-Yearbook-2023.xlsx,3-7,19,1,تبوك
Statistical-Yearbook-2023.xlsx,3-7,20,1,حائل
Statistical-Yearbook-2023.xlsx,3-7,21,1,الحدود الشمالية
Statistical-Yearbook-2023.xlsx,3-7,21,17,Northern Borders
Statistical-Yearbook-2023.xlsx,3-7,22,1,جازان
Statistical-Yearbook-2023.xlsx,3-7,22,17,Jazan
Statistical-Yearbook-2023.xlsx,3-7,23,1,نجران
Statistical-Yearbook-2023.xlsx,3-7,23,17,Najran
Statistical-Yearbook-2023.xlsx,3-7,24,1,الباحة
Statistical-Yearbook-2023.xlsx,3-7,24,17,Al-Bahah
Statistical-Yearbook-2023.xlsx,3-7,25,1,الجوف
Statistical-Yearbook-2023.xlsx,3-7,25,17,Al-Jouf
Statistical-Yearbook-2023.xlsx,3-8,8,1,الرياض
Statistical-Yearbook-2023.xlsx,3-8,8,17,Riyadh
Statistical-Yearbook-2023.xlsx,3-8,12,1,المدينة المنورة
Statistical-Yearbook-2023.xlsx,3-8,13,1,القصيم
Statistical-Yearbook-2023.xlsx,3-8,14,1,الشرقية
Statistical-Yearbook-2023.xlsx,3-8,14,17,Eastern
Statistical-Yearbook-2023.xlsx,3-8,17,1,عسير
Statistical-Yearbook-2023.xlsx,3-8,19,1,تبوك
Statistical-Yearbook-2023.xlsx,3-8,20,1,حائل
Statistical-Yearbook-2023.xlsx,3-8,21,1,الحدود الشمالية
Statistical-Yearbook-2023.xlsx,3-8,21,17,Northern Borders
Statistical-Yearbook-2023.xlsx,3-8,22,1,جازان
Statistical-Yearbook-2023.xlsx,3-8,22,17,Jazan
Statistical-Yearbook-2023.xlsx,3-8,23,1,نجران
Statistical-Yearbook-2023.xlsx,3-8,23,17,Najran
Statistical-Yearbook-2023.xlsx,3-8,24,1,الباحة
Statistical-Yearbook-2023.xlsx,3-8,24,17,Al-Bahah
Statistical-Yearbook-2023.xlsx,3-8,25,1,الجوف
Statistical-Yearbook-2023.xlsx,3-8,25,17,Al-Jouf
Statistical-Yearbook-2023.xlsx,3.9,5,1,الرياض
Statistical-Yearbook-2023.xlsx,3.9,5,8,Riyadh
Statistical-Yearbook-2023.xlsx,3.9,9,1,المدينة المنورة
Statistical-Yearbook-2023.xlsx,3.9,10,1,القصيم
Statistical-Yearbook-2023.xlsx,3.9,11,1,الشرقية
Statistical-Yearbook-2023.xlsx,3.9,11,8,Eastern
Statistical-Yearbook-2023.xlsx,3.9,14,1,عسير
Statistical-Yearbook-2023.xlsx,3.9,16,1,تبوك
Statistical-Yearbook-2023.xlsx,3.9,17,1,حائل
Statistical-Yearbook-2023.xlsx,3.9,18,1,الحدود الشمالية
Statistical-Yearbook-2023.xlsx,3.9,18,8,Northern Borders
Statistical-Yearbook-2023.xlsx,3.9,19,1,جازان
Statistical-Yearbook-2023.xlsx,3.9,19,8,Jazan
Statistical-Yearbook-2023.xlsx,3.9,20,1,نجران
Statistical-Yearbook-2023.xlsx,3.9,20,8,Najran
Statistical-Yearbook-2023.xlsx,3.9,21,1,الباحة
Statistical-Yearbook-2023.xlsx,3.9,21,8,Al-Bahah
Statistical-Yearbook-2023.xlsx,3.9,22,1,الجوف
Statistical-Yearbook-2023.xlsx,3.9,22,8,Al-Jouf
Statistical-Yearbook-2023.xlsx,3-10,7,1,الرياض
Statistical-Yearbook-2023.xlsx,3-10,7,12,Riyadh
Statistical-Yearbook-2023.xlsx,3-10,11,1,المدينة المنورة
Statistical-Yearbook-2023.xlsx,3-10,12,1,الشرقية
Statistical-Yearbook-2023.xlsx,3-10,12,12,Eastern
Statistical-Yearbook-2023.xlsx,3-10,15,1,القصيم
Statistical-Yearbook-2023.xlsx,3-10,16,1,عسير
Statistical-Yearbook-2023.xlsx,3-10,18,1,تبوك
Statistical-Yearbook-2023.xlsx,3-10,19,1,حائل
Statistical-Yearbook-2023.xlsx,3-10,20,1,الحدود الشمالية
Statistical-Yearbook-2023.xlsx,3-10,20,12,Northern Borders
Statistical-Yearbook-2023.xlsx,3-10,21,1,جازان
Statistical-Yearbook-2023.xlsx,3-10,21,12,Jazan
Statistical-Yearbook-2023.xlsx,3-10,22,1,نجران
Statistical-Yearbook-2023.xlsx,3-10,22,12,Najran
Statistical-Yearbook-2023.xlsx,3-10,23,1,الباحة
Statistical-Yearbook-2023.xlsx,3-10,23,12,Al-Bahah
Statistical-Yearbook-2023.xlsx,3-10,24,1,الجوف
Statistical-Yearbook-2023.xlsx,3-10,24,12,Al-Jouf
Statistical-Yearbook-2023.xlsx,3-11,7,1,الرياض
Statistical-Yearbook-2023.xlsx,3-11,7,13,Riyadh
Statistical-Yearbook-2023.xlsx,3-11,11,1,المدينة المنورة
Statistical-Yearbook-2023.xlsx,3-11,12,1,الشرقية
Statistical-Yearbook-2023.xlsx,3-11,12,13,Eastern
Statistical-Yearbook-2023.xlsx,3-11,15,1,القصيم
Statistical-Yearbook-2023.xlsx,3-11,16,1,عسير
Statistical-Yearbook-2023.xlsx,3-11,18,1,تبوك
Statistical-Yearbook-2023.xlsx,3-11,19,1,حائل
Statistical-Yearbook-2023.xlsx,3-11,20,1,الحدود الشمالية
Statistical-Yearbook-2023.xlsx,3-11,20,13,Northern Borders
Statistical-Yearbook-2023.xlsx,3-11,21,1,جازان
Statistical-Yearbook-2023.xlsx,3-11,21,13,Jazan
Statistical-Yearbook-2023.xlsx,3-11,22,1,نجران
Statistical-Yearbook-2023.xlsx,3-11,22,13,Najran
Statistical-Yearbook-2023.xlsx,3-11,23,1,الباحة
Statistical-Yearbook-2023.xlsx,3-11,23,13,Al-Bahah
Statistical-Yearbook-2023.xlsx,3-11,24,1,الجوف
Statistical-Yearbook-2023.xlsx,3-11,24,13,Al-Jouf
Statistical-Yearbook-2023.xlsx,3-12,4,2,جازان Jazan
Statistical-Yearbook-2023.xlsx,3-12,4,5,عسير Aseer
Statistical-Yearbook-2023.xlsx,3-13,8,1,الرياض
Statistical-Yearbook-2023.xlsx,3-13,8,18,Riyadh
Statistical-Yearbook-2023.xlsx,3-13,12,1,المدينة المنورة
Statistical-Yearbook-2023.xlsx,3-13,13,1,الشرقية
Statistical-Yearbook-2023.xlsx,3-13,13,18,Eastern
Statistical-Yearbook-2023.xlsx,3-13,14,1,عسير
Statistical-Yearbook-2023.xlsx,3-13,16,1,حائل
Statistical-Yearbook-2023.xlsx,3-13,17,1,جازان
Statistical-Yearbook-2023.xlsx,3-13,17,18,Jazan
Statistical-Yearbook-2023.xlsx,3-13,18,1,نجران
Statistical-Yearbook-2023.xlsx,3-13,18,18,Najran
Statistical-Yearbook-2023.xlsx,3-13,19,18,Al-Bahah
Statistical-Yearbook-2023.xlsx,3-13,20,1,تبوك
Statistical-Yearbook-2023.xlsx,3-13,21,1,الجوف
Statistical-Yearbook-2023.xlsx,3-13,21,18,Al-Jouf
Statistical-Yearbook-2023.xlsx,3-15,8,1,الرياض
Statistical-Yearbook-2023.xlsx,3-15,8,15,Riyadh
Statistical-Yearbook-2023.xlsx,3-15,12,1,المدينة المنورة
Statistical-Yearbook-2023.xlsx,3-15,13,1,القصيم
Statistical-Yearbook-2023.xlsx,3-15,14,1,الشرقية
Statistical-Yearbook-2023.xlsx,3-15,14,15,Eastern
Statistical-Yearbook-2023.xlsx,3-15,17,1,عسير
Statistical-Yearbook-2023.xlsx,3-15,19,1,تبوك
Statistical-Yearbook-2023.xlsx,3-15,20,1,حائل
Statistical-Yearbook-2023.xlsx,3-15,21,1,الحدود الشمالية
Statistical-Yearbook-2023.xlsx,3-15,21,15,Northern Borders
Statistical-Yearbook-2023.xlsx,3-15,22,1,جازان
Statistical-Yearbook-2023.xlsx,3-15,22,15,Jazan
Statistical-Yearbook-2023.xlsx,3-15,23,1,نجران
Statistical-Yearbook-2023.xlsx,3-15,23,15,Najran
Statistical-Yearbook-2023.xlsx,3-15,24,1,الباحة
Statistical-Yearbook-2023.xlsx,3-15,24,15,Al-Bahah
Statistical-Yearbook-2023.xlsx,3-15,25,1,الجوف
Statistical-Yearbook-2023.xlsx,3-15,25,15,AL jouf
Statistical-Yearbook-2023.xlsx,3-17,6,1,الحدود الشمالية
