year_a,workbook_a,sheet_a,title_a,year_b,workbook_b,sheet_b,title_b,topic,similarity_score,manual_validation_required
2022,2022-Chapter-II-Health-Resources.xlsx,2-6,المرافق الصحية بوزارة الصحة حسب المنطقة الصحية عام 2022م,2023,Statistical-Yearbook-2023.xlsx,20,أسرة العناية المركزة بمستشفيات وزارة الصحة حسب المنطقة الصحية لعام 2023م,Capacity,0.364,YES
2022,2022-Chapter-II-Health-Resources.xlsx,2-6,المرافق الصحية بوزارة الصحة حسب المنطقة الصحية عام 2022م,2023,Statistical-Yearbook-2023.xlsx,26.,الولادات بمستشفيات وزارة الصحة حسب المنطقة الصحية ونوع الولادة عام 2023م.,Capacity,0.364,YES
2022,2022-Chapter-II-Health-Resources.xlsx,2-12,مستشفيات وزارة الصحة وعدد الأسرة حسب المنطقة الصحية والتخصص لعام 2022م,2021,statistical-yearbook-2021-chapter-II-health-resources.xlsx,2-6,المرافق الصحية بوزارة الصحة حسب المنطقة الصحية عام 2021م,Capacity,0.364,YES
2022,2022-Chapter-II-Health-Resources.xlsx,2-12,مستشفيات وزارة الصحة وعدد الأسرة حسب المنطقة الصحية والتخصص لعام 2022م,2023,Statistical-Yearbook-2023.xlsx,11.,المرافق الصحية بوزارة الصحة حسب المنطقة الصحية عام 2023م,Capacity,0.364,YES
2022,2022-Chapter-II-Health-Resources.xlsx,2.15,أسرة العناية المركزة بمستشفيات وزارة الصحة حسب المنطقة الصحية لعام 2022م,2021,statistical-yearbook-2021-chapter-II-health-resources.xlsx,2-6,المرافق الصحية بوزارة الصحة حسب المنطقة الصحية عام 2021م,Capacity,0.364,YES
2022,2022-Chapter-II-Health-Resources.xlsx,2.15,أسرة العناية المركزة بمستشفيات وزارة الصحة حسب المنطقة الصحية لعام 2022م,2023,Statistical-Yearbook-2023.xlsx,11.,المرافق الصحية بوزارة الصحة حسب المنطقة الصحية عام 2023م,Capacity,0.364,YES
2022,2022-Chapter-II-Health-Resources.xlsx,2.36,"Health Manpower in Private Sector Medical Complexes by Health Region, Category, Sex and Nationality, 2022G",2024,Statistical-Yearbook-2024.xlsx,2-25,"Health Manpower in Other Governmental Sector by Category, Gender and Nationality in MoH Branches & Offices, 2024G",Workforce,0.364,YES
2022,2022-Chapter-II-Health-Resources.xlsx,2.37,"Physicians and Dentists in the Private Sector by Speciality, Professional Categories and Health Region, 2022G.",2024,Statistical-Yearbook-2024.xlsx,2-30,"Other Governmental Sector' Physicians and Dentists by Speciality and Professional Categories in MoH Branches & Facilities, 2024G.",Workforce | Activity,0.364,YES
2022,2022-Chapter-IV-Health-Activities.xlsx,26,الولادات بمستشفيات وزارة الصحة حسب المنطقة الصحية ونوع الولادة عام 2022م.,2021,statistical-yearbook-2021-chapter-II-health-resources.xlsx,2-6,المرافق الصحية بوزارة الصحة حسب المنطقة الصحية عام 2021م,Capacity,0.364,YES
2022,2022-Chapter-IV-Health-Activities.xlsx,26,الولادات بمستشفيات وزارة الصحة حسب المنطقة الصحية ونوع الولادة عام 2022م.,2023,Statistical-Yearbook-2023.xlsx,11.,المرافق الصحية بوزارة الصحة حسب المنطقة الصحية عام 2023م,Capacity,0.364,YES
2021,statistical-yearbook-2021-chapter-II-health-resources.xlsx,2-6,المرافق الصحية بوزارة الصحة حسب المنطقة الصحية عام 2021م,2023,Statistical-Yearbook-2023.xlsx,17,مستشفيات وزارة الصحة وعدد الأسرة حسب المنطقة الصحية والتخصص لعام 2023م,Capacity,0.364,YES
2021,statistical-yearbook-2021-chapter-II-health-resources.xlsx,2-6,المرافق الصحية بوزارة الصحة حسب المنطقة الصحية عام 2021م,2023,Statistical-Yearbook-2023.xlsx,20,أسرة العناية المركزة بمستشفيات وزارة الصحة حسب المنطقة الصحية لعام 2023م,Capacity,0.364,YES
2021,statistical-yearbook-2021-chapter-II-health-resources.xlsx,2-6,المرافق الصحية بوزارة الصحة حسب المنطقة الصحية عام 2021م,2023,Statistical-Yearbook-2023.xlsx,26.,الولادات بمستشفيات وزارة الصحة حسب المنطقة الصحية ونوع الولادة عام 2023م.,Capacity,0.364,YES
2021,statistical-yearbook-2021-chapter-II-health-resources.xlsx,2-12,مستشفيات وزارة الصحة وعدد الأسرة حسب المنطقة الصحية والتخصص لعام 2021م,2023,Statistical-Yearbook-2023.xlsx,11.,المرافق الصحية بوزارة الصحة حسب المنطقة الصحية عام 2023م,Capacity,0.364,YES
2021,statistical-yearbook-2021-chapter-II-health-resources.xlsx,2.15,أسرة العناية المركزة بمستشفيات وزارة الصحة حسب المنطقة الصحية لعام 2021م,2023,Statistical-Yearbook-2023.xlsx,11.,المرافق الصحية بوزارة الصحة حسب المنطقة الصحية عام 2023م,Capacity,0.364,YES
2021,statistical-yearbook-2021-chapter-II-health-resources.xlsx,2.37,"Physicians and Dentists in the Private Sector by Speciality, Professional Categories and Health Region, 2021G.",2024,Statistical-Yearbook-2024.xlsx,2-30,"Other Governmental Sector' Physicians and Dentists by Speciality and Professional Categories in MoH Branches & Facilities, 2024G.",Workforce | Activity,0.364,YES
2021,statistical-yearbook-2021-chapter-IV-health-activities.xlsx,27,الولادات بمستشفيات وزارة الصحة حسب المنطقة الصحية ونوع الولادة عام 2021م.,2023,Statistical-Yearbook-2023.xlsx,11.,المرافق الصحية بوزارة الصحة حسب المنطقة الصحية عام 2023م,Capacity,0.364,YES
2023,Statistical-Yearbook-2023.xlsx,9.,"Physicians and Dentists in the Private Sector by Gender, Nationality, Speciality and Professional Categories, 2023G",2024,Statistical-Yearbook-2024.xlsx,2-30,"Other Governmental Sector' Physicians and Dentists by Speciality and Professional Categories in MoH Branches & Facilities, 2024G.",Workforce | Activity,0.364,YES
2023,Statistical-Yearbook-2023.xlsx,10.,"Physicians and Dentists in KSA Health Sectors by Gender, Nationality, Speciality and Professional Categories, 2023G",2024,Statistical-Yearbook-2024.xlsx,2-30,"Other Governmental Sector' Physicians and Dentists by Speciality and Professional Categories in MoH Branches & Facilities, 2024G.",Workforce | Activity,0.364,YES
2023,Statistical-Yearbook-2023.xlsx,41,"Health Manpower in Private Sector Medical Complexes by Health Region, Category, Sex and Nationality, 2023G",2024,Statistical-Yearbook-2024.xlsx,2-25,"Health Manpower in Other Governmental Sector by Category, Gender and Nationality in MoH Branches & Offices, 2024G",Workforce,0.364,YES
2023,Statistical-Yearbook-2023.xlsx,42,"Physicians and Dentists in the Private Sector by Speciality, Professional Categories and Health Region, 2023G.",2024,Statistical-Yearbook-2024.xlsx,2-30,"Other Governmental Sector' Physicians and Dentists by Speciality and Professional Categories in MoH Branches & Facilities, 2024G.",Workforce | Activity,0.364,YES
2022,2022-Chapter-II-Health-Resources.xlsx,2-6,المرافق الصحية بوزارة الصحة حسب المنطقة الصحية عام 2022م,2021,statistical-yearbook-2021-chapter-IV-health-activities.xlsx,41,الفحوص المخبرية وعدد مرضى الفحوص الشعاعية بمراكز الرعاية الصحية الأولية بوزارة الصحة حسب المنطقة الصحية عام 2021م.,Capacity,0.357,YES
2022,2022-Chapter-II-Health-Resources.xlsx,2-10,القابلات بمرافق وزارة الصحة حسب المنطقة الصحية عام 2022م,2021,statistical-yearbook-2021-chapter-IV-health-activities.xlsx,22,المؤشرات المختارة عن خدمات مستشفيات وزارة الصحة (100 سرير فأكثر) حسب المنطقة الصحية عام 2021م.,Capacity,0.357,YES
2022,2022-Chapter-II-Health-Resources.xlsx,2-10,القابلات بمرافق وزارة الصحة حسب المنطقة الصحية عام 2022م,2021,statistical-yearbook-2021-chapter-IV-health-activities.xlsx,23,بعض المؤشرات المختارة عن خدمات مستشفيات وزارة الصحة (50 سرير) حسب المنطقة الصحية عام 2021م.,Capacity,0.357,YES
2022,2022-Chapter-II-Health-Resources.xlsx,2-10,القابلات بمرافق وزارة الصحة حسب المنطقة الصحية عام 2022م,2023,Statistical-Yearbook-2023.xlsx,21.,المؤشرات المختارة عن خدمات مستشفيات وزارة الصحة (100 سرير فأكثر) حسب المنطقة الصحية عام 2023م.,Capacity,0.357,YES
2022,2022-Chapter-II-Health-Resources.xlsx,2-10,القابلات بمرافق وزارة الصحة حسب المنطقة الصحية عام 2022م,2023,Statistical-Yearbook-2023.xlsx,22.,بعض المؤشرات المختارة عن خدمات مستشفيات وزارة الصحة (50 سرير) حسب المنطقة الصحية عام 2023م.,Capacity,0.357,YES
2022,2022-Chapter-II-Health-Resources.xlsx,2.25,"Hospital Beds in Other Governmental Sector by Speciality, 2022G.",2021,statistical-yearbook-2021-chapter-IV-health-activities.xlsx,31,"Surgical Interventions at Other Governmental Sector Hospitals by Section, 2021G",Capacity | Activity,0.357,YES
2022,2022-Chapter-II-Health-Resources.xlsx,2.25,"Hospital Beds in Other Governmental Sector by Speciality, 2022G.",2023,Statistical-Yearbook-2023.xlsx,30.,"Surgical Interventions at Other Governmental Sector Hospitals by Section, 2023G",Capacity | Activity,0.357,YES
2022,2022-Chapter-II-Health-Resources.xlsx,2.25,"Hospital Beds in Other Governmental Sector by Speciality, 2022G.",2024,Statistical-Yearbook-2024.xlsx,4-37,"Surgical Interventions at Other Governmental Sector Hospitals by Section, 2024G",Capacity | Activity,0.357,YES
2022,2022-Chapter-IV-Health-Activities.xlsx,18,العمليات الجراحية للفك والأسنان وحالات الخلع بوزارة الصحة حسب المنطقة الصحية عام 2022م.,2021,statistical-yearbook-2021-chapter-IV-health-activities.xlsx,32ملغى,جراحات اليوم الواحد بوزارة الصحة حسب المنطقة الصحية لعام 2020م.,Activity,0.357,YES
2022,2022-Chapter-IV-Health-Activities.xlsx,18,العمليات الجراحية للفك والأسنان وحالات الخلع بوزارة الصحة حسب المنطقة الصحية عام 2022م.,2021,statistical-yearbook-2021-chapter-IV-health-activities.xlsx,47,أنشطة بنوك الدم بوزارة الصحة حسب المنطقة الصحية عام 2021م.,Activity,0.357,YES
2022,2022-Chapter-IV-Health-Activities.xlsx,18,العمليات الجراحية للفك والأسنان وحالات الخلع بوزارة الصحة حسب المنطقة الصحية عام 2022م.,2023,Statistical-Yearbook-2023.xlsx,46.,أنشطة بنوك الدم بوزارة الصحة حسب المنطقة الصحية عام 2023م.,Activity,0.357,YES
2022,2022-Chapter-IV-Health-Activities.xlsx,18,العمليات الجراحية للفك والأسنان وحالات الخلع بوزارة الصحة حسب المنطقة الصحية عام 2022م.,2024,Statistical-Yearbook-2024.xlsx,4-59,أنشطة بنوك الدم بوزارة الصحة حسب المنطقة الصحية عام 2024م.,Activity,0.357,YES
2022,2022-Chapter-IV-Health-Activities.xlsx,21,المؤشرات المختارة عن خدمات مستشفيات وزارة الصحة (100 سرير فأكثر) حسب المنطقة الصحية عام 2022م.,2021,statistical-yearbook-2021-chapter-II-health-resources.xlsx,2-10,القابلات بمرافق وزارة الصحة حسب المنطقة الصحية عام 2021م,Capacity,0.357,YES
2022,2022-Chapter-IV-Health-Activities.xlsx,21,المؤشرات المختارة عن خدمات مستشفيات وزارة الصحة (100 سرير فأكثر) حسب المنطقة الصحية عام 2022م.,2023,Statistical-Yearbook-2023.xlsx,15,القابلات بمرافق وزارة الصحة حسب المنطقة الصحية عام 2023م,Capacity,0.357,YES
2022,2022-Chapter-IV-Health-Activities.xlsx,22,بعض المؤشرات المختارة عن خدمات مستشفيات وزارة الصحة (50 سرير) حسب المنطقة الصحية عام 2022م.,2021,statistical-yearbook-2021-chapter-II-health-resources.xlsx,2-10,القابلات بمرافق وزارة الصحة حسب المنطقة الصحية عام 2021م,Capacity,0.357,YES
2022,2022-Chapter-IV-Health-Activities.xlsx,22,بعض المؤشرات المختارة عن خدمات مستشفيات وزارة الصحة (50 سرير) حسب المنطقة الصحية عام 2022م.,2023,Statistical-Yearbook-2023.xlsx,15,القابلات بمرافق وزارة الصحة حسب المنطقة الصحية عام 2023م,Capacity,0.357,YES
2022,2022-Chapter-IV-Health-Activities.xlsx,30,"Surgical Interventions at Other Governmental Sector Hospitals by Section, 2022G",2021,statistical-yearbook-2021-chapter-II-health-resources.xlsx,2.25,"Hospital Beds in Other Governmental Sector by Speciality, 2021G.",Capacity | Activity,0.357,YES
2022,2022-Chapter-IV-Health-Activities.xlsx,30,"Surgical Interventions at Other Governmental Sector Hospitals by Section, 2022G",2023,Statistical-Yearbook-2023.xlsx,30,"Hospital Beds in Other Governmental Sector by Speciality, 2023G.",Capacity | Activity,0.357,YES
2022,2022-Chapter-IV-Health-Activities.xlsx,30,"Surgical Interventions at Other Governmental Sector Hospitals by Section, 2022G",2024,Statistical-Yearbook-2024.xlsx,2-10,"Hospital Beds in Other Governmental Sector by Speciality, 2024G.",Capacity | Activity,0.357,YES
2022,2022-Chapter-IV-Health-Activities.xlsx,32ملغى,جراحات اليوم الواحد بوزارة الصحة حسب المنطقة الصحية لعام 2020م.,2021,statistical-yearbook-2021-chapter-IV-health-activities.xlsx,18,العمليات الجراحية للفك والأسنان وحالات الخلع بوزارة الصحة حسب المنطقة الصحية عام 2021م.,Activity,0.357,YES
