workbook_name,sheet_name,row_number,column_number,keyword_group,matched_keyword,cell_value
2022-Chapter-II-Health-Resources.xlsx,فهرس الباب الثاني,24,2,region,region,"MOH Hospitals and Beds by Health Region, in the last Five Years"
2022-Chapter-II-Health-Resources.xlsx,فهرس الباب الثاني,24,2,year,year,"MOH Hospitals and Beds by Health Region, in the last Five Years"
2022-Chapter-II-Health-Resources.xlsx,فهرس الباب الثاني,24,2,hospital,hospital,"MOH Hospitals and Beds by Health Region, in the last Five Years"
2022-Chapter-II-Health-Resources.xlsx,فهرس الباب الثاني,24,2,bed,bed,"MOH Hospitals and Beds by Health Region, in the last Five Years"
2022-Chapter-II-Health-Resources.xlsx,فهرس الباب الثاني,25,2,region,المنطقة,مستشفيات وزارة الصحة وعدد الأسرة حسب المنطقة الصحية والتخصص لعام 2022م
2022-Chapter-II-Health-Resources.xlsx,فهرس الباب الثاني,25,2,year,عام,مستشفيات وزارة الصحة وعدد الأسرة حسب المنطقة الصحية والتخصص لعام 2022م
2022-Chapter-II-Health-Resources.xlsx,فهرس الباب الثاني,25,2,bed,أسرة,مستشفيات وزارة الصحة وعدد الأسرة حسب المنطقة الصحية والتخصص لعام 2022م
2022-Chapter-II-Health-Resources.xlsx,فهرس الباب الثاني,26,2,region,region,"MOH Hospitals and Beds by Health Region and Speciality, 2022G"
2022-Chapter-II-Health-Resources.xlsx,فهرس الباب الثاني,26,2,hospital,hospital,"MOH Hospitals and Beds by Health Region and Speciality, 2022G"
2022-Chapter-II-Health-Resources.xlsx,فهرس الباب الثاني,26,2,bed,bed,"MOH Hospitals and Beds by Health Region and Speciality, 2022G"
2022-Chapter-II-Health-Resources.xlsx,فهرس الباب الثاني,27,2,region,المنطقة,مستشفيات وزارة الصحة حسب السعة السريرية والمنطقة الصحية للعام 2022م
2022-Chapter-II-Health-Resources.xlsx,فهرس الباب الثاني,27,2,year,عام,مستشفيات وزارة الصحة حسب السعة السريرية والمنطقة الصحية للعام 2022م
2022-Chapter-II-Health-Resources.xlsx,فهرس الباب الثاني,27,2,bed,سرير,مستشفيات وزارة الصحة حسب السعة السريرية والمنطقة الصحية للعام 2022م
2022-Chapter-II-Health-Resources.xlsx,فهرس الباب الثاني,28,2,region,region,"MOH Hospitals  by Bed Capacity and Health Region, 2022G"
2022-Chapter-II-Health-Resources.xlsx,فهرس الباب الثاني,28,2,hospital,hospital,"MOH Hospitals  by Bed Capacity and Health Region, 2022G"
2022-Chapter-II-Health-Resources.xlsx,فهرس الباب الثاني,28,2,bed,bed,"MOH Hospitals  by Bed Capacity and Health Region, 2022G"
2022-Chapter-II-Health-Resources.xlsx,فهرس الباب الثاني,29,2,region,المنطقة,الأسرة بمستشفيات وزارة الصحة حسب المنطقة الصحية والتخصص لعام 2022م
2022-Chapter-II-Health-Resources.xlsx,فهرس الباب الثاني,29,2,year,عام,الأسرة بمستشفيات وزارة الصحة حسب المنطقة الصحية والتخصص لعام 2022م
2022-Chapter-II-Health-Resources.xlsx,فهرس الباب الثاني,29,2,bed,أسرة,الأسرة بمستشفيات وزارة الصحة حسب المنطقة الصحية والتخصص لعام 2022م
2022-Chapter-II-Health-Resources.xlsx,فهرس الباب الثاني,30,2,region,region,"Beds at MOH Hospitals By Health Region and Speciality, 2022G."
2022-Chapter-II-Health-Resources.xlsx,فهرس الباب الثاني,30,2,hospital,hospital,"Beds at MOH Hospitals By Health Region and Speciality, 2022G."
2022-Chapter-II-Health-Resources.xlsx,فهرس الباب الثاني,30,2,bed,bed,"Beds at MOH Hospitals By Health Region and Speciality, 2022G."
2022-Chapter-II-Health-Resources.xlsx,فهرس الباب الثاني,31,2,region,المنطقة,أسرة العناية المركزة بمستشفيات وزارة الصحة حسب المنطقة الصحية لعام 2022م
2022-Chapter-II-Health-Resources.xlsx,فهرس الباب الثاني,31,2,year,عام,أسرة العناية المركزة بمستشفيات وزارة الصحة حسب المنطقة الصحية لعام 2022م
2022-Chapter-II-Health-Resources.xlsx,فهرس الباب الثاني,31,2,bed,أسرة,أسرة العناية المركزة بمستشفيات وزارة الصحة حسب المنطقة الصحية لعام 2022م
2022-Chapter-II-Health-Resources.xlsx,فهرس الباب الثاني,32,2,region,region,"Intensive Care  Beds at MOH Hospitals By Health Region, 2022G"
2022-Chapter-II-Health-Resources.xlsx,فهرس الباب الثاني,32,2,hospital,hospital,"Intensive Care  Beds at MOH Hospitals By Health Region, 2022G"
2022-Chapter-II-Health-Resources.xlsx,فهرس الباب الثاني,32,2,bed,bed,"Intensive Care  Beds at MOH Hospitals By Health Region, 2022G"
2022-Chapter-II-Health-Resources.xlsx,فهرس الباب الثاني,33,2,region,المنطقة,أسرة العزل والطوارئ بمستشفيات وزارة الصحة حسب المنطقة الصحية لعام 2022
2022-Chapter-II-Health-Resources.xlsx,فهرس الباب الثاني,33,2,year,عام,أسرة العزل والطوارئ بمستشفيات وزارة الصحة حسب المنطقة الصحية لعام 2022
2022-Chapter-II-Health-Resources.xlsx,فهرس الباب الثاني,33,2,bed,أسرة,أسرة العزل والطوارئ بمستشفيات وزارة الصحة حسب المنطقة الصحية لعام 2022
2022-Chapter-II-Health-Resources.xlsx,فهرس الباب الثاني,34,2,region,region,"Isolation & ER Beds at MOH Hospitals By Health Region, 2022G"
2022-Chapter-II-Health-Resources.xlsx,فهرس الباب الثاني,34,2,hospital,hospital,"Isolation & ER Beds at MOH Hospitals By Health Region, 2022G"
2022-Chapter-II-Health-Resources.xlsx,فهرس الباب الثاني,34,2,bed,bed,"Isolation & ER Beds at MOH Hospitals By Health Region, 2022G"
2022-Chapter-II-Health-Resources.xlsx,فهرس الباب الثاني,35,2,year,عام,القوى العاملة الصحية بمستشفيات وزارة الصحة حسب الجنسية في الأعوام الخمسة الأخيرة
2022-Chapter-II-Health-Resources.xlsx,فهرس الباب الثاني,36,2,year,year,"Health Manpower in MOH Hospitals by Nationality, in the last Five Years"
2022-Chapter-II-Health-Resources.xlsx,فهرس الباب الثاني,36,2,hospital,hospital,"Health Manpower in MOH Hospitals by Nationality, in the last Five Years"
2022-Chapter-II-Health-Resources.xlsx,فهرس الباب الثاني,37,2,region,المنطقة,القوى العاملة الصحية بمستشفيات وزارة الصحة حسب المنطقة الصحية والفئة والجنس والجنسية عام 2022م
2022-Chapter-II-Health-Resources.xlsx,فهرس الباب الثاني,37,2,year,عام,القوى العاملة الصحية بمستشفيات وزارة الصحة حسب المنطقة الصحية والفئة والجنس والجنسية عام 2022م
2022-Chapter-II-Health-Resources.xlsx,فهرس الباب الثاني,38,2,region,region,"Health Manpower in MoH Hospitals by Health Region,Category,Sex and Nationality, 2022G"
2022-Chapter-II-Health-Resources.xlsx,فهرس الباب الثاني,38,2,hospital,hospital,"Health Manpower in MoH Hospitals by Health Region,Category,Sex and Nationality, 2022G"
2022-Chapter-II-Health-Resources.xlsx,فهرس الباب الثاني,39,2,region,المنطقة,الأطباء وأطباء الأسنان بمستشفيات وزارة الصحة حسب التخصص والتصنيف الوظيفي والمنطقة الصحية عام 2022م.
2022-Chapter-II-Health-Resources.xlsx,فهرس الباب الثاني,39,2,year,عام,الأطباء وأطباء الأسنان بمستشفيات وزارة الصحة حسب التخصص والتصنيف الوظيفي والمنطقة الصحية عام 2022م.
2022-Chapter-II-Health-Resources.xlsx,فهرس الباب الثاني,39,2,physician,أطباء,الأطباء وأطباء الأسنان بمستشفيات وزارة الصحة حسب التخصص والتصنيف الوظيفي والمنطقة الصحية عام 2022م.
2022-Chapter-II-Health-Resources.xlsx,فهرس الباب الثاني,40,2,region,region,"Physicians and Dentists, MOH Hospitals  by Speciality, Professional Categories and Health Region, 2022G."
2022-Chapter-II-Health-Resources.xlsx,فهرس الباب الثاني,40,2,hospital,hospital,"Physicians and Dentists, MOH Hospitals  by Speciality, Professional Categories and Health Region, 2022G."
2022-Chapter-II-Health-Resources.xlsx,فهرس الباب الثاني,40,2,physician,physician,"Physicians and Dentists, MOH Hospitals  by Speciality, Professional Categories and Health Region, 2022G."
2022-Chapter-II-Health-Resources.xlsx,2-1,1,1,year,عام,الميزانية المخصصة لوزارة الصحة ( بمليارات الريالات) في الأعوام الخمسة الأخيرة بالنسبة للميزانية العامة للدولة
2022-Chapter-II-Health-Resources.xlsx,2-1,2,1,year,year,Budget Appropriations for MOH in relation to Government Budget (by billion SR) in the last Five Years
2022-Chapter-II-Health-Resources.xlsx,2-1,4,1,year,السنة,السنة الميلادية
2022-Chapter-II-Health-Resources.xlsx,2-1,6,1,year,year,G. Year
2022-Chapter-II-Health-Resources.xlsx,2-1,6,2,total,total,Total Governmental Budget
2022-Chapter-II-Health-Resources.xlsx,2-1,13,4,total,total,* As % of Total Government Budget
2022-Chapter-II-Health-Resources.xlsx,2-2,1,1,population,السكان,المستشفيات والأسرة بالقطاعات الصحية بالمملكة حسب الجهة ومعدل الأسرة لكل عشرة آلاف من السكان في الأعوام الخمسة الأخيرة
2022-Chapter-II-Health-Resources.xlsx,2-2,1,1,hospital,المستشفيات,المستشفيات والأسرة بالقطاعات الصحية بالمملكة حسب الجهة ومعدل الأسرة لكل عشرة آلاف من السكان في الأعوام الخمسة الأخيرة
2022-Chapter-II-Health-Resources.xlsx,2-2,1,1,bed,أسرة,المستشفيات والأسرة بالقطاعات الصحية بالمملكة حسب الجهة ومعدل الأسرة لكل عشرة آلاف من السكان في الأعوام الخمسة الأخيرة
2022-Chapter-II-Health-Resources.xlsx,2-2,2,1,year,year,"Hospitals and Beds in All Health Sectors, KSA and Rate of Beds / 10,000 population, in the last Five Years"
2022-Chapter-II-Health-Resources.xlsx,2-2,2,1,population,population,"Hospitals and Beds in All Health Sectors, KSA and Rate of Beds / 10,000 population, in the last Five Years"
2022-Chapter-II-Health-Resources.xlsx,2-2,2,1,hospital,hospital,"Hospitals and Beds in All Health Sectors, KSA and Rate of Beds / 10,000 population, in the last Five Years"
2022-Chapter-II-Health-Resources.xlsx,2-2,2,1,bed,bed,"Hospitals and Beds in All Health Sectors, KSA and Rate of Beds / 10,000 population, in the last Five Years"
2022-Chapter-II-Health-Resources.xlsx,2-2,4,2,year,عام,العام
2022-Chapter-II-Health-Resources.xlsx,2-2,4,21,year,year,Year
2022-Chapter-II-Health-Resources.xlsx,2-2,6,2,hospital,hospital,Hospitals
2022-Chapter-II-Health-Resources.xlsx,2-2,6,3,hospital,المستشفيات,المستشفيات
2022-Chapter-II-Health-Resources.xlsx,2-2,6,4,bed,bed,Beds
2022-Chapter-II-Health-Resources.xlsx,2-2,6,5,bed,أسرة,الأسرة
2022-Chapter-II-Health-Resources.xlsx,2-2,6,6,hospital,hospital,Hospitals
2022-Chapter-II-Health-Resources.xlsx,2-2,6,7,hospital,المستشفيات,المستشفيات
2022-Chapter-II-Health-Resources.xlsx,2-2,6,8,bed,bed,Beds
2022-Chapter-II-Health-Resources.xlsx,2-2,6,9,bed,أسرة,الأسرة
2022-Chapter-II-Health-Resources.xlsx,2-2,6,10,hospital,hospital,Hospitals
2022-Chapter-II-Health-Resources.xlsx,2-2,6,11,hospital,المستشفيات,المستشفيات
2022-Chapter-II-Health-Resources.xlsx,2-2,6,12,bed,bed,Beds
2022-Chapter-II-Health-Resources.xlsx,2-2,6,13,bed,أسرة,الأسرة
2022-Chapter-II-Health-Resources.xlsx,2-2,6,14,hospital,hospital,Hospitals
2022-Chapter-II-Health-Resources.xlsx,2-2,6,15,hospital,المستشفيات,المستشفيات
2022-Chapter-II-Health-Resources.xlsx,2-2,6,16,bed,bed,Beds
2022-Chapter-II-Health-Resources.xlsx,2-2,6,17,bed,أسرة,الأسرة
2022-Chapter-II-Health-Resources.xlsx,2-2,6,18,hospital,hospital,Hospitals
2022-Chapter-II-Health-Resources.xlsx,2-2,6,19,hospital,المستشفيات,المستشفيات
2022-Chapter-II-Health-Resources.xlsx,2-2,6,20,bed,bed,Beds
2022-Chapter-II-Health-Resources.xlsx,2-2,6,21,bed,أسرة,الأسرة
2022-Chapter-II-Health-Resources.xlsx,2-2,10,1,total,المجموع,المجموع
2022-Chapter-II-Health-Resources.xlsx,2-2,10,22,total,total,Total
2022-Chapter-II-Health-Resources.xlsx,2-2,11,1,bed,أسرة,معدل الأسرة لكل عشرة آلاف نسمة
2022-Chapter-II-Health-Resources.xlsx,2-2,11,22,population,population,"Rate of beds /10,000 population"
2022-Chapter-II-Health-Resources.xlsx,2-2,11,22,bed,bed,"Rate of beds /10,000 population"
2022-Chapter-II-Health-Resources.xlsx,2-3,1,1,region,المنطقة,المستشفيات والأسرة بالقطاعات الصحية بالمملكة حسب المنطقة الصحية 2022م
2022-Chapter-II-Health-Resources.xlsx,2-3,1,1,hospital,المستشفيات,المستشفيات والأسرة بالقطاعات الصحية بالمملكة حسب المنطقة الصحية 2022م
